Date,AAPL,AMZN,CVX,GOOGL,GS,HD,JPM,META,MSFT,NVDA,UNH,XOM
2023-12-15,0.1747044743586986,-0.2389686527660438,-0.4674652242441108,-0.034529498593525304,-0.8301456903452259,-0.7322761599023984,-0.11072160020519095,1.0133758582864512,0.27718247388164463,0.7817892989587515,0.20201351598189557,-0.03495879541094685
2023-12-18,0.2865993658618356,-0.3661149198302108,-0.5398852132109254,-0.013008003967870496,-0.7882402535942737,-0.727783995838522,-0.07817246394454264,0.9113166063551886,0.37248187980144204,0.7599271982997506,0.28157523086289377,-0.09869543079476863
2023-12-19,0.2915849964578115,-0.25424190470502533,-0.5135238874053674,-0.07808286901386685,-0.8313160577877544,-0.7316885105098007,-0.10260958641467838,0.8069096842666706,0.31383712443552897,0.8530343701596823,0.2904619346439439,-0.04436529412714467
2023-12-20,0.3038101573175223,-0.20055729857157412,-0.5581545242493966,-0.18117507580796643,-0.8210064916579058,-0.7073744080287294,-0.11438289725012685,0.8212092069368934,0.3519637442070438,0.9479393560395292,0.25791516673267595,-0.10018693566796642
2023-12-21,0.34608685640500053,-0.2646352030616228,-0.5305074433432613,-0.16155892993452645,-0.8519505831564558,-0.6803814400112134,-0.08058811684577827,0.7467118154839225,0.3172561266706077,0.9182839227810407,0.32089082479900777,-0.07960782978672135
2023-12-22,0.3590988788344073,-0.17571080035665307,-0.5636283099516065,-0.14801548278299498,-0.8710455779803079,-0.683537259858187,-0.11583236159885313,0.8201943784693588,0.36715168097881123,0.7735068860087349,0.35193178767368105,-0.11411381943639168
2023-12-26,0.3781964461177219,-0.1006164320896516,-0.5726600214498385,-0.20324830447443637,-0.8552619530443706,-0.6497322912944036,-0.12425254798206631,0.7285338481813579,0.38899289162811806,0.6976437196418851,0.39248461506083254,-0.08007997029514913
2023-12-27,0.3890461300922077,-0.07114942938526539,-0.5619958749439975,-0.18284521191555514,-0.8842282565942345,-0.6111324549183834,-0.14597166044398618,0.609609129984369,0.41303489365100937,0.7659551659158081,0.3370995293325838,-0.057421960774557045
2023-12-28,0.37439123556001436,-0.11645446081048688,-0.47725240306824224,-0.1612815067516778,-0.9095474254655573,-0.5646295283390665,-0.175173061336395,0.615092790243974,0.41970008006755233,0.7418083238004425,0.2821455513128087,-0.028799595213362932
2023-12-29,0.41088469167581126,-0.08199654269534956,-0.4945251576649278,-0.20241149323210247,-0.8703580558225918,-0.5971824936410902,-0.16796911911819334,0.546799536022917,0.4040453297297001,0.810686337949263,0.26907657256030293,-0.027049605763739947
2024-01-02,0.522741900505662,-0.04279200944330727,-0.5513860547773238,-0.2694934006858214,-0.8782011067656543,-0.5370425157213379,-0.1450856325828081,0.5624384363426715,0.45058078094251897,0.7583704145721765,0.30287420347671723,-0.17300501586349465
2024-01-03,0.6292255702351766,0.06172030411089857,-0.6928040928025087,-0.3969532227154893,-0.7475504532534261,-0.37910063741248246,-0.20917863312759905,0.47337915637896855,0.43204285098593304,0.8044385898908826,0.2507110943367049,-0.22593052662705845
2024-01-04,0.6715564166849282,0.08494881767687273,-0.5895121311880183,-0.4117483780345026,-0.732778854062268,-0.28302495851629395,-0.18155493927329003,0.30793572350885723,0.3929938411927323,0.6465706771998952,0.23873491883228867,-0.14412113402120333
2024-01-05,0.6963060482320336,0.11809657148082645,-0.6354030867763621,-0.2685754900952949,-0.8171428974720448,-0.3438345259644355,-0.13310370035393776,0.2503190870567248,0.45538187367925465,0.6769317613246975,0.2852986431900234,-0.2842742843014827
2024-01-08,0.6185503902958577,0.031272433517798154,-0.5262742890679946,-0.283379476575487,-0.7150828491753473,-0.2687772048341504,-0.0913262764599766,0.2844687185631767,0.43731511879661134,0.3413788009038972,0.37943555019964104,-0.20758091616402566
2024-01-09,0.6252002719319376,-0.033979210901256496,-0.4639988690557747,-0.1322999594409268,-0.7138474273142248,-0.31378274887537994,-0.1364706652771009,0.37461855277925,0.4055776176979038,0.2603198598368506,0.32414246657355966,-0.19547988795483756
2024-01-10,0.6230824408914661,-0.08660049294614036,-0.36493682930118776,-0.2501179959059349,-0.5855935432891229,-0.46336987494337384,-0.06489728470405531,0.3525225817209897,0.36131113831431,0.2411780505243145,0.3313795360793016,-0.09395772644056781
2024-01-11,0.5988837686428365,-0.1610374509366562,-0.349378981417097,-0.2605788442178756,-0.5233210670352345,-0.35308235445499714,0.004342389432827609,0.2789879840486639,0.34472748466629877,0.17123689525800379,0.2895821180516275,-0.04036194203839949
2024-01-12,0.6431084901969426,-0.17467695697644958,-0.4561681644677236,-0.37061251533024053,-0.5046299120779746,-0.32187222424858636,0.07735546179184372,0.3303301567843506,0.30654599730637544,0.21695755035029662,0.4148672416879232,-0.16120512501675752
2024-01-16,0.6398161180751406,-0.14088853527885864,-0.40009997813714804,-0.3981974136883679,-0.471174186062942,-0.2722381066514923,0.05759463322252245,0.3984816738320528,0.21479735856785337,0.13628087089455565,0.35483298930359003,-0.11920542407690704
2024-01-17,0.5947819397336926,-0.22392650538652226,-0.2949842785238079,-0.4407020864499952,-0.24646543373562935,-0.1798109850039777,0.09389360727543075,0.36354366736674265,0.07451024576570386,0.15979725827923008,0.14104942901651696,-0.04168685833738464
2024-01-18,0.43287445849664774,-0.15914289288409417,-0.2999243605932622,-0.46959754032807266,-0.21257945244440235,-0.16000199337117535,0.15711286572299393,0.3527950884529386,0.10890603319554051,0.12327159425595952,0.17947256042828064,-0.05318636093135437
2024-01-19,0.3233969903226347,-0.07247040276927222,-0.28180051847182824,-0.45250375116232683,-0.28725645849768017,-0.21418984847041006,0.15648185989834318,0.42663218241850853,0.0984989391207575,0.0800133096332305,0.21535979759260104,0.007837900385441854
2024-01-22,0.2727744050301914,-0.07960647863841552,-0.26839902461786636,-0.46648716409129704,-0.27515770516591365,-0.13513654257704286,0.21399011322462863,0.4591034485861972,0.1174056278363515,0.047552286187453385,0.07704302491204246,0.03691800931367087
2024-01-23,0.26142846843852696,-0.09688305342517595,-0.288467866156633,-0.4044407011798737,-0.22679413601231327,-0.10106738083206655,0.26443819686400327,0.5471011855683245,0.1292539282466979,-0.06257603306861259,0.03440432191184378,-0.0563969303547221
2024-01-24,0.24522343515715372,-0.05152159203410042,-0.33145140557923064,-0.3922181856300071,-0.2129974407919496,-0.08049189415280988,0.2601152841838986,0.5829540364167796,0.1397882742657956,-0.11952941234871517,0.07598066211098758,-0.11585176159780144
2024-01-25,0.2498356170012503,-0.034919735833500276,-0.3776672811957503,-0.3796958288545468,-0.20888951800424327,-0.09091760207145326,0.24193759388610947,0.5901005999017381,0.1803839503450449,-0.12491188205437831,0.145356921161393,-0.19061283428166245
2024-01-26,0.25282157543382294,-0.043855946166974275,-0.4125680541105759,-0.055358233978230635,-0.24218506249557092,-0.1675554963102168,0.29163294507223614,0.5861887065004303,0.19142369184762092,-0.20938949422898256,0.04932907660273805,-0.2404837081662965
2024-01-29,0.2946165966350599,-0.08535150990318126,-0.4811980198176742,-0.0734972206846236,-0.2603592550938534,-0.15665726644071443,0.31422627422557303,0.6373087970057991,0.23692823715446623,-0.17220487966691944,0.04565230083725155,-0.29946405425118494
2024-01-30,0.2840927383358795,0.09349094471117875,-0.32062059492016487,-0.10733752802960372,-0.293280398380884,-0.23108762197049088,0.3493325773211733,0.6298871399580862,0.2287058763040355,-0.22693482239904417,0.03934890677012341,-0.4455972177002875
2024-01-31,0.2907580421905173,0.12942506990810604,-0.27955362408788087,-0.17046672087287099,-0.2555409140263474,-0.22714681935960976,0.30971827421468623,0.5641854544763463,0.24882550479460444,-0.16690455807236504,-0.025008819986267194,-0.41829088917891843
2024-02-01,0.12049233977534783,0.015068279009138832,-0.2628785951369597,-0.20113532155748748,-0.22036032777938963,-0.28933286683981435,0.4284405548453433,0.5779802071849544,0.2116750987837696,-0.15608118692623363,0.07499599633032213,-0.29886417768899065
2024-02-02,0.17082906888098215,-0.12868603583214683,-0.24383428500575943,0.05798809149192034,-0.16678159409405335,-0.2187640398182654,0.3067991032036944,-0.17347208788957774,0.27229830761793,0.25502345706964524,0.08063313735930852,-0.212033122983677
2024-02-05,0.119376352100953,-0.237843421747081,-0.2500608499972773,-0.053238979559873376,-0.13217670454540453,-0.22700128722130108,0.3947323276544483,-0.31835624440129673,0.2815829561485945,0.3815916416021884,0.2193467259675195,-0.17795251600146894
2024-02-06,0.02990928350048648,-0.12706824721070248,-0.24333745875171658,-0.06265906622034731,-0.0682275909850823,-0.16634706899337787,0.35819023036778536,-0.35952914806611963,0.26466226282731814,0.4025882868248218,0.1444445275667821,-0.1726260108598468
2024-02-07,0.1223218494953226,-0.08316002240136712,-0.24579612800323433,-0.0076072413057512445,-0.05412128590865792,-0.1579960018175201,0.3166578617317467,-0.4833179681719912,0.23451506995242075,0.47133687247842804,0.08719071091136527,-0.2000237169607608
2024-02-08,0.14750697999607884,0.031328189609724125,-0.35042538337360923,0.019367509478662753,-0.06267593015795513,-0.13294565219766014,0.31987076064639486,-0.5404116194141728,0.2191938546166533,0.4874937779715468,0.14149349959130916,-0.27979598676697204
2024-02-09,0.1421807210494929,-0.016875423762878816,-0.332694996154816,0.06879910222878087,-0.10534090418384871,-0.03991726086027764,0.2911513283496253,-0.36108635385369886,0.19386326588679975,0.34691917574430947,0.09541932369643488,-0.28241797813992303
2024-02-12,0.14131232520060918,0.05231134855850515,-0.33517614414823726,0.13533851029879654,-0.17209197424006975,-0.026639388243190273,0.26917989059882835,-0.3629248111012745,0.2320071531464505,0.3090335312073169,0.09475157012210567,-0.3371020113998396
2024-02-13,0.16050067300316428,0.03623081495303987,-0.2822538267856752,0.14742603716735947,-0.1574082366601205,-0.019361987612493498,0.23151615667179704,-0.31793231709159725,0.27965308692905866,0.2749982587741749,-0.04875165923113628,-0.30461700011757176
2024-02-14,0.14667899420628416,-0.00889767345740411,-0.32300402933594463,0.17747473616801696,-0.09844334131482305,0.024793185889217847,0.21472246015490795,-0.46964177461977996,0.28001943245157856,0.4065598734472201,-0.029195059738813492,-0.32106680385046116
2024-02-15,0.17264013227042738,0.023508014097894617,-0.4491484948508214,0.24117831026276756,-0.12431642425990527,0.09969831308732202,0.15807426141523467,-0.44044446990282105,0.3287704130858502,0.39580065360090955,0.01635466121314387,-0.4221153700200034
2024-02-16,0.27210306719147087,0.0038457826910009013,-0.49839713648477835,0.2604854434194895,-0.14420670508858302,0.08926895136744145,0.13506349155619984,-0.36437788457417547,0.35804979340644383,0.3879121837823859,-0.05514612527795998,-0.4446008619889351
2024-02-20,0.3267175951005459,0.011931416259717498,-0.526241917257572,0.2996482163760967,-0.12058446240335459,0.08738950918172472,0.12414412675496184,-0.4526439155646188,0.37489629086050635,0.5275525129477396,-0.18875894927912434,-0.46405042297662324
2024-02-21,0.3822219433710503,-0.033312397309981284,-0.5319756183864245,0.27957676077474236,-0.10146640928096318,0.01930710062863486,0.08667249953518147,-0.499708615883538,0.381141195113117,0.6590360694427726,-0.13569653617408747,-0.5057959918305044
2024-02-22,0.3449331913226066,0.021805346381738158,-0.42836272473142106,0.31327506696845253,-0.12309222157505756,-0.007473604456051608,0.0741691592352845,-0.27821520781614106,0.3668526975492976,0.19052577456961556,-0.10417699379593133,-0.37024048365239337
2024-02-23,0.3387889248126346,-0.021765579214067583,-0.37369881101761415,0.33582695126821716,-0.15452318530392195,-0.07658904419490375,0.06937855585058333,-0.26624593187935125,0.3879991252032956,0.20367376199483822,-0.13688446343879948,-0.3059603040809096
2024-02-26,0.29992760664390805,0.027010377703411206,-0.3619117291898777,0.4899858076997044,-0.18312036795168452,-0.0822678320751189,0.09114679275487031,-0.12509299551325742,0.41007236891915877,0.07257459273697614,-0.32739167245941175,-0.310932949268679
2024-02-27,0.25188590553301266,0.09196943467253618,-0.33589696946858644,0.4821553586862182,-0.248775215637965,-0.07335606409765896,0.04742872842526474,-0.15829816911172345,0.4109324058919914,0.040193915199294106,-0.21568531599433877,-0.29255401409804505
2024-02-28,0.23131233373936183,0.10144814041307254,-0.3603028381054834,0.5222526409581667,-0.2849288044232708,-0.11185509435530724,0.0018831038847421655,-0.12965328360755485,0.428536934182135,0.07553874735584892,-0.16482163564113278,-0.30941024440057746
2024-02-29,0.17594744052671343,-0.006369586831743962,-0.31922786060665403,0.43496369673384344,-0.16118539391587627,-0.1111455873279299,0.053181152702290985,-0.20340633408749215,0.3961411243164429,0.13083851777176897,-0.13575768683876405,-0.2539794824425991
2024-03-01,0.1864489150526601,0.015848872629013508,-0.32544162818685796,0.2112303861051633,-0.10570128124106493,-0.07060089066579028,0.10698344434631324,-0.21602519059579356,0.3738527331140743,0.13036508296555915,-0.018994219852317126,-0.28796622367095953
2024-03-04,0.2163143835515073,0.09607182759356679,-0.3140105377983374,0.21373057023891656,-0.17505046471651647,-0.024807586949547766,0.06260846138731707,-0.17261956056421607,0.3675785677643321,0.08222180240085447,-0.039069283034614266,-0.3129681798732623
2024-03-05,0.17117500704352706,0.23412185317099476,-0.2860578751034494,0.16385673925287214,-0.21398006136054554,-0.14894564135492866,-0.06692524682276896,0.3433291941905038,0.351116795921674,-0.11686151397008115,-0.0100491002639711,-0.4207801507038266
2024-03-06,0.22106880275292748,0.22950311560029765,-0.24028169890427242,0.21357257063930105,-0.22408404874448068,-0.1542390341080161,-0.05883229241820187,0.13447253062538223,0.3098024556868977,0.037941599764170775,-0.029478028712820112,-0.4394459721811862
2024-03-07,0.22887406431740356,0.18055564924027145,-0.2597730626634873,0.15901100225488485,-0.16170470902237388,-0.09395330785483394,0.023872394514017098,0.0782326785380465,0.27872369268807307,0.0016783577488669321,-0.038117576772822834,-0.3973991829880447
2024-03-08,0.22117043474011908,0.17481748331469404,-0.29919964969507845,0.18048887801470492,-0.19107991891003792,-0.09010452221389117,-0.04668216783516699,0.16647838014881206,0.33990278155402426,-0.0020135038803245076,0.029182299110579193,-0.482960494348435
2024-03-11,0.19136146954221941,0.19626825920697683,-0.3028080513306741,0.20829482277961148,-0.20653936158779126,-0.08945235089959688,-0.057529213577061145,0.2672878048678079,0.3348522884643178,-0.03187376535487141,-0.039165880764855304,-0.4706960213460838
2024-03-12,0.19136894948053218,0.26363683867804744,-0.33706581876702224,0.2726354482574319,-0.163405928052323,-0.09246200293030513,-0.0678235304521671,0.1510823408912489,0.3142292982807281,-0.011585204417996597,-0.05057833920605412,-0.4700320517621211
2024-03-13,0.20133233794234207,0.18233811016881057,-0.346487889469295,0.22863143422654655,-0.07353614583023836,-0.09895532867889706,-0.06077308476583593,0.1828764208386276,0.2543345217094155,0.019861864421974018,-0.03616540816223811,-0.453456832401211
2024-03-14,0.2627943798712104,0.1289247556272855,-0.3587125745252973,0.19484484348788997,-0.11772774351012014,-0.07488947250884212,-0.010178702855884014,0.1328307966121085,0.15700861183079012,0.10984920561666844,0.08144766391836898,-0.5061917635641785
2024-03-15,0.2158905503461931,0.19119458674460144,-0.367689264951669,0.18589223565247823,-0.1292565939359329,-0.10426137756814002,-0.032937710422005106,0.24185836645406383,0.1808328903608496,0.15045263051541735,0.02699718096350273,-0.5589734941593607
2024-03-18,0.14287346666717354,0.1360357802917723,-0.21460431776871838,-0.1520483420968801,0.04248119305125367,-0.03999546118542166,0.018593804780635048,0.3051574117188673,0.11264156171970033,0.049659727999386116,0.056355842214537835,-0.4571506673923048
2024-03-19,0.10455446968716908,0.1582594287617416,-0.18327553352667175,-0.19026441757967616,0.07517959786238772,-0.07029548638162186,0.06379585421068504,0.3195991613634576,0.07380745019694236,0.014402566028131725,0.0655596656223244,-0.4313227562448689
2024-03-20,0.02970243359413806,0.15343815916368866,-0.15102515923339074,-0.13277032482582052,0.029904539881772718,-0.04770975728178212,0.11474096687868635,0.3319895717699001,0.13402057303627793,-0.07888577823281728,0.03251534361809827,-0.4159205683687508
2024-03-21,0.0798435994816056,0.19713663271463408,-0.16127669688997148,-0.09327984916516385,-0.08798617586065072,-0.08285923342486973,0.12790929730072811,0.3211476953289227,0.13541615526336181,-0.09003345437304544,0.008900241574460552,-0.354918211950012
2024-03-22,0.15958063208933157,0.20930914939989742,-0.1438083908443823,-0.21577502683131955,-0.12380874883355875,-0.07655584330708073,0.07251818222710071,0.2304158405364788,0.10115547512748482,0.11665407341615674,0.11113216173943116,-0.4408175047195406
2024-03-25,0.12028338752673473,0.21859910888974327,-0.21381803923349396,-0.22459593634342875,-0.10459000577631919,-0.01687649931940921,0.13996301444956444,0.23925410486365956,0.11117750067104476,0.10866806334114609,0.13966504459225776,-0.5177297436615003
2024-03-26,0.15853202311070708,0.25914175759424074,-0.1717547859290742,-0.4669570366371228,-0.10801110326104138,0.029427120838984522,0.12276214443378457,0.24444866819032968,0.08552921621429055,0.20278013422407515,0.12043951080842018,-0.4763376495875955
2024-03-27,0.2093685983157183,0.21806409851474293,-0.22891959484107569,-0.3771017558027936,-0.1991289997899587,0.06387924948490252,0.009128778637394613,0.3858239822663143,0.14241682977927142,0.24075940981361554,0.07897465396314489,-0.5432652503412754
2024-03-28,0.21941329223061062,0.22309594451072043,-0.25765281851043365,-0.4376638357834541,-0.1280895664472974,0.13669555282717946,0.04517327391939277,0.45287977094037296,0.1753598783616687,0.19554522798438423,-0.06504287838211557,-0.5597138416510302
2024-04-01,0.17649556858439597,0.26218172010560264,-0.32727069657917063,-0.5080791571106753,-0.16587014872576136,0.27128900349206697,0.1115815375579082,0.4084030950325502,0.1707594720230879,0.27973400038762053,-0.08840262914354204,-0.590821765624082
2024-04-02,0.103963481427751,0.23028778002594757,-0.35374631205904894,-0.547512771232202,-0.1792637458267098,0.2961170036266599,0.06114551100808757,0.39372392445911397,0.15661163851931886,0.47640085155881284,-0.011869496797848496,-0.6258578647098818
2024-04-03,0.04699280759799797,0.20851460022811072,-0.43529952880789513,-0.6839793018900592,-0.12624912759779153,0.29826588773330565,0.1499727843894344,0.2769783244538845,0.19990678092958308,0.7152987511186579,-0.02050371061591969,-0.6298982675393083
2024-04-04,-0.030341661295682554,0.17755896530715853,-0.4492101416929004,-0.6516845078150435,-0.058286642526912874,0.359138020608321,0.234609607299646,0.14897241295502417,0.08583506903153743,0.8972584772179285,-0.043804570887650586,-0.6700450282014261
2024-04-05,-0.04063235240587264,0.05108346756274239,-0.43836530378812244,-0.6797345622419778,-0.041195139075819204,0.3830435014861581,0.2709185792974363,0.07099972193776855,0.03430392121012761,0.9919973309390311,-0.027541946646703855,-0.5748772182747683
2024-04-08,-0.0618747738103189,0.09392965957429716,-0.43290670841809353,-0.6745658155472047,-0.13558857520049,0.27365911787679875,0.12612684536147323,0.20525338013694083,0.06935074821936046,1.1411028644531913,-0.042910792810676335,-0.5615759498352787
2024-04-09,-0.004299650793844506,0.08503998200228255,-0.43168841104683625,-0.7249548370742093,-0.13782157050398275,0.3012393849693207,0.20055550070294725,0.2140624060552182,0.03303832749483318,1.0464264840433866,-0.04839951372987015,-0.5331981021192448
2024-04-10,0.05838469252821668,-0.008104935436820837,-0.38293176609660795,-0.5744436792075334,-0.0762219077625037,0.3218816938239464,0.23614787227810566,-0.020731878093378397,0.04341918936541962,0.8626498387756808,0.07027463726159297,-0.5303237574361187
2024-04-11,-0.14574961397267225,-0.0009235346198326723,-0.3653709274435021,-0.6300578982953813,-0.05942932500965495,0.3331818261281865,0.21984128590000482,0.03857921916615792,0.1115134927956403,0.9516492629971542,0.07964740912510403,-0.5328811967712059
2024-04-12,-0.2927459859694105,0.034653462375997826,-0.3160774913168308,-0.6212885969770764,-0.01901101780332326,0.3786960877099911,0.31588076001868354,-0.02596881268797202,0.08661240863762387,0.9337604073734053,0.03678795760210912,-0.5112991789631975
2024-04-15,-0.2319833185027066,0.05052876511346957,-0.29196218408525265,-0.5632526975624663,-0.24746904373617495,0.43842927217661753,0.22814550317027452,-0.04089414006136122,0.24074700948604422,0.8889749044993847,0.044499620902470165,-0.5157636914002993
2024-04-16,-0.11912758383695869,-0.04360001033980534,-0.20992599681287324,-0.6091071391694597,-0.19703183834737784,0.5021764007923866,0.31481732676192103,-0.08701880911718818,0.17511141346820283,0.8587775194954731,-0.142002938694977,-0.44306834419934327
2024-04-17,-0.09988643652745047,-0.06506519938508247,-0.2749467520262918,-0.4233654579677033,-0.41144468492126307,0.46923449172887677,0.34709927852526684,0.09453625524969994,0.14771378946782607,1.0013662767787899,-0.3284540364696858,-0.4567875244529822
2024-04-18,-0.031157505817158246,0.027006637192598715,-0.29954718933485014,-0.46536312771317273,-0.34247747271694623,0.4976644920384148,0.290491480484506,0.003220994495828189,0.24889242885795895,0.9645870254572353,-0.4457778902014182,-0.44753987274299556
2024-04-19,-0.04651875865354123,0.10460799257396063,-0.48901826609830423,-0.3542524026016057,-0.29528811993951287,0.34885608722974004,0.12884910796277443,0.23436582569227993,0.2233750692147809,1.1918243478855666,-0.5237047924213104,-0.5230960908448279
2024-04-22,-0.2077732292629917,0.056405027916465844,-0.49343311251965494,-0.4452654641068407,-0.22208311421756866,0.4688867515562955,0.13236755830204888,0.2524590139499282,0.269071212612056,1.1257488686013915,-0.4468504669453294,-0.4895330458857986
2024-04-23,-0.14830796720932649,0.022584616287898342,-0.4790708154162235,-0.36306557176236615,-0.3320937048774192,0.4514555259905295,0.06527689916120695,0.1866955699534562,0.24618862633471775,1.190631343585434,-0.36960983496529715,-0.4706846870826094
2024-04-24,-0.2261437913868276,0.11787534168982555,-0.4163344131445782,-0.3835242098162217,-0.32497342422564973,0.40526242338564833,0.013073810357709631,0.13949722878637283,0.18548031171543,1.2982548617698795,-0.40714248203697384,-0.40132565709461454
2024-04-25,-0.3027503031407291,0.15008941655394997,-0.5185064076860408,-0.30133147484218836,-0.3135802925082586,0.3751111933226028,0.01640759308599321,0.41313293374824106,0.24048806029659192,1.126573755839329,-0.413072830198472,-0.47256164447101967
2024-04-26,-0.16711284345359703,0.10012307725809978,-0.4500043438929665,-0.714902770727861,-0.21991960091894777,0.4631119334462421,0.17560413420622803,0.4637039949819195,0.14614008567693237,0.8611392837036866,-0.36363657024552437,-0.29424638003421116
2024-04-29,-0.32482571425400664,0.06747331233985812,-0.43611876447286024,-0.6425408921969986,-0.22662187752238233,0.474520051187414,0.222714287908499,0.3402625126666865,0.18460717020776984,0.951835002697806,-0.3021973324453474,-0.30910775611643787
2024-04-30,-0.3800113743903583,0.20682168768892517,-0.391135466337331,-0.5156452008871543,-0.3478122567751279,0.2908800476753626,0.16355388878075428,0.43811804114360886,0.31481458109814614,0.934408786567716,-0.38231512913810384,-0.33167760542643693
2024-05-01,-0.36677472644850184,0.18840333055372452,-0.2904244060788549,-0.46382496131257256,-0.34675760024537217,0.2554937737371944,0.16354017302207738,0.4284007110069118,0.23734566401506407,1.0204921412126131,-0.7288009576343384,-0.0970931418279451
2024-05-02,-0.3985313693509749,0.10686907951471136,-0.22668851498465148,-0.46332947919260387,-0.2921208760963119,0.20378193679436626,0.19573323831749903,0.532304110133142,0.21719799047193022,0.9044261443274929,-0.7421679481429374,-0.03747431179166327
2024-05-03,-0.6264572627444444,0.17353226859297236,-0.07733690692053682,-0.550831148316327,-0.32132483570300147,0.15197393313433738,0.2860531913558379,0.8159564008432254,0.17082820797589127,0.5695505523000287,-0.6815778283186315,0.08963342780064759
2024-05-06,-0.5784265790260376,0.2160112034761006,-0.11837136220569475,-0.5315824970901137,-0.35199792674807684,0.15978990910838908,0.2822194280326443,0.8413499347493965,0.1582251884671994,0.5031598090777676,-0.7035647557518295,0.1231876479102535
2024-05-07,-0.6491141831637086,0.23680756947420253,-0.1466555489774823,-0.5078093323712323,-0.31635424347202284,0.23218179780491738,0.315042788643649,0.8033644804132593,0.18548680188777156,0.5007707763139391,-0.753152683874795,0.09943177732150194
2024-05-08,-0.6507461887280792,0.28286524634594296,-0.1264633856105971,-0.44256836298070934,-0.35919760321043265,0.2756973712760999,0.21256496744809023,0.8188159894450483,0.226815660797088,0.3940413349879536,-0.7595036979945452,0.12767866822414095
2024-05-09,-0.6409452927352501,0.294380263198099,-0.10090519551769053,-0.3908091261483583,-0.47611353211229573,0.06835427657058718,0.19318779690304544,0.8229148435286864,0.23118501209148584,0.6354059817836321,-0.7878299792171289,0.1511749516551862
2024-05-10,-0.43933950162026164,0.33377097482771917,-0.13154693487685365,-0.3258970518045696,-0.5122960555201088,0.009285073813916883,0.13185902056488574,0.7782240280170079,0.20532202844235778,0.7342460932094989,-0.9245025642266296,0.14087488917303878
2024-05-13,-0.3964611178154376,0.3358297869581386,-0.11024698846641845,-0.3484407821159239,-0.4975116297123368,0.07699427128770234,-0.09849019415833321,0.7843209705276124,0.23248849137889643,0.6986186004977546,-0.8556313244166815,0.1785299160350274
2024-05-14,-0.48429641042670796,0.3704719408563935,-0.07714340858232718,-0.4396679298238301,-0.3646996314063073,0.0897193356560585,-0.1066028940565942,0.7918019081569009,0.20985952678400582,0.614644670285747,-0.8203907158825723,0.21630360843923407
2024-05-15,-0.5920226906954935,0.4470749202740498,-0.04995622844469541,-0.45312918847922656,-0.46938619641383084,0.003975331986885128,-0.14135621667897588,0.7661117262097437,0.21355761227095152,0.598514148476228,-0.5350269081592514,0.21164368965361624
2024-05-16,-0.6633429928405786,0.4138838114827377,-0.016800848743575653,-0.4797089792934619,-0.3425231114748008,0.042589356762690336,-0.1543182232351049,0.8084502950813095,0.17860481766922504,0.4312911384723559,-0.4674710406202652,0.24934577673946962
2024-05-17,-0.6773771976147918,0.33149143343840204,-0.015490926964821433,-0.49032020040446644,-0.3925018860579197,0.009370420982334107,-0.17917567865517467,0.9238746777053207,0.10241766092383209,0.5433810269726489,-0.33389585024372237,0.17822651991835778
2024-05-20,-0.7369984257371414,0.2716442377528672,0.05951333425952321,-0.49151396660925606,-0.2168916405950744,0.07788545884875464,0.16281424664251654,0.8067388445354244,0.011830228187481834,0.04911863647800996,-0.21991365573158878,0.2257727019684827
2024-05-21,-0.7795891399833612,0.32177059169070676,0.11268437252536229,-0.5024592462540491,-0.15978922030607912,0.10120760833490663,0.1357419239519469,0.7670951016378167,-0.041658913293897745,0.16515052649155704,-0.37644648205373715,0.25629287725882954
2024-05-22,-0.8187691392292368,0.32674930241195604,0.17224986268365236,-0.596422637129717,-0.1144828082160667,0.13388176371732605,0.1448001693412926,0.7065491486569033,-0.05725943547372658,0.30960387355876773,-0.5144567200248328,0.3075566197036822
2024-05-23,-0.6001090750514934,0.27652489084090137,0.09474789376238518,-0.41169647220086497,-0.04519863686101566,0.015133910886793375,0.20040748783327256,0.6676602122604558,0.022062330575312317,-0.016945837353560256,-0.44536145928085136,0.24277475458866515
2024-05-24,-0.5797175228899133,0.24650109781006269,0.19351513067019344,-0.4124167015375434,-0.022768918175421912,0.1074563533167752,0.22633588823586406,0.10420733645327243,-0.03622204101164181,0.14484195623661933,-0.29120145897502575,0.31946887986676065
2024-05-28,-0.7266749070676124,0.44343124590957955,0.12415979772802677,-0.038352816383816254,0.02666959722180129,0.07576697149600804,0.2563131376295054,0.19718704185705527,-0.06021368564893098,-0.0806080505828557,-0.33671879645987307,0.11904046430111287
2024-05-29,-0.6382990669992151,0.4223308391216275,0.1546511840418257,-0.17916669263180035,0.06283315928443058,0.0807441128961148,0.2808135856898509,0.07688782689092133,-0.11744092996094102,-0.02672693901604206,-0.32207111888891415,0.20544403957214397
2024-05-30,-0.7438216214465259,0.3667863375718382,0.08247751225675651,-0.14296919868132965,0.11354284877486534,0.07905045369160824,0.30060296548579296,0.17060118527581428,-0.1382433626480914,-0.0565286872802514,-0.280049889733331,0.24855145673285275
2024-05-31,-0.7415634405694704,0.5448108134727125,-0.0052459604464560605,-0.09186308156096917,0.1149797590707262,0.049504556773874844,0.28341045066781656,0.26755687436493125,-0.03153106187238898,-0.12344167996481326,-0.37445562927457804,0.10783839933861392
